enrollee_id,target
23319,0.6758336881307402
10598,0.09220469369202842
7788,0.33207346508190205
32021,0.07914443226493226
23969,0.12108379262967779
13037,0.12162367471979328
30196,0.1260019736313854
19504,0.43325544583969905
16336,0.3244797285661748
6048,0.10249525224216842
6827,0.33488097759605273
9268,0.04041365465050387
11169,0.4553348170479976
31131,0.2687903318085817
12361,0.5776061862428855
15165,0.32143771578689717
27773,0.05931397870495018
15266,0.11311649367474426
26289,0.13737971012965958
32553,0.12196803844110737
33062,0.0892903956292541
8818,0.052631688912582644
15380,0.38115420675973294
30120,0.42413004093187856
24317,0.6682553892397305
412,0.12292412876941579
30607,0.3788208638120778
8513,0.31179742006064903
8596,0.08574565322661279
14539,0.12468382021227985
20456,0.3669896043596109
15221,0.11094925599030393
28968,0.15918014565177638
21648,0.0608363343544125
3210,0.09359306015498653
22118,0.27632075640440523
5605,0.4011537633667693
30930,0.08184527068152142
28718,0.23092027028506248
8141,0.27785293097842195
3486,0.07088187395781838
8805,0.059143607849154185
6602,0.27851838003113116
14916,0.262257398315334
21636,0.1262668797514086
9047,0.23612411993580076
6694,0.09882397316916876
17793,0.4381674226108984
32857,0.04597611299972973
26325,0.4759490274265706
20907,0.21866624567407184
12617,0.12786939499692632
24295,0.16313198217573122
32409,0.40951693155407376
16713,0.10001069737100797
4863,0.3772317735169581
13274,0.45859103106492116
12462,0.4399420935862615
8524,0.07528119065693271
21728,0.3006561003215678
20577,0.27717429740297406
3407,0.566539347073097
27184,0.1798714665425709
28845,0.16001657567323482
2851,0.18544087848328672
485,0.24865158494787834
7207,0.0819763281105635
9005,0.37364959725724667
4532,0.051825031457741255
23235,0.0875921279272757
5403,0.05555215413305146
8232,0.09719364285742327
40,0.3032892620945455
8991,0.41126385921385433
28620,0.08624907056470565
16355,0.4052812233291584
18340,0.5840196539162378
5138,0.6696126095658476
12391,0.20303169822837888
15550,0.062083417667445025
27155,0.11390788484450261
19883,0.3469520893455864
25140,0.47177066703615694
27463,0.11808151840597123
23894,0.5734490998902088
18285,0.08907008513637689
25415,0.41255373068927603
9894,0.21701726693978912
15242,0.21742096294417376
8485,0.5945970825948135
11982,0.1920139032743492
28370,0.22809827584857403
17047,0.1472520254965982
24941,0.5622128044785704
28936,0.5379425028175014
9562,0.4206792254465565
30061,0.08269588322306512
2718,0.45155169193876954
24681,0.10262841116342797
16210,0.16052423300762766
1517,0.17084552953553347
29475,0.07636860881233248
32233,0.7765018790135843
26601,0.26166245912701414
22457,0.7010551424644931
30759,0.5249501363602963
27417,0.06620001915646369
18983,0.20009800776205497
32085,0.2709011924913866
13197,0.10245196312951137
14026,0.23169529720557064
19719,0.39392332830937965
30046,0.16300749909082043
10446,0.6913745160105235
5907,0.3452981485981676
1392,0.056751601162693316
10348,0.11248181062385773
7957,0.2605995143884997
19058,0.11256139202312518
19243,0.2545694270305927
7770,0.18687075908542847
15910,0.09833805146246809
30486,0.2186609618227444
20333,0.4548066470547295
6816,0.49155632741171656
26209,0.10033496822302644
10803,0.13200996310582605
26411,0.1618934681326891
31555,0.12965023377727702
15564,0.2275356625558238
28764,0.48027865250124707
14172,0.13453227714922902
3068,0.5612041524016925
27164,0.08868729454412709
20887,0.09644574480852808
27102,0.10727329114525613
14534,0.045066836151090243
9021,0.05589649993820626
6527,0.5840873284958602
7615,0.08345299904936133
11392,0.08010973998714535
33148,0.45215877187047765
20910,0.5266617519679881
20269,0.0893126469735137
23670,0.40288318945432094
19946,0.08468664873261535
29652,0.19738333858758403
23770,0.2012330792468606
24340,0.10793656835806717
18737,0.04947838165106824
24739,0.11089543537738268
31072,0.15832935768637557
32629,0.3146869856186388
4184,0.0374360653322523
19028,0.3131963684147961
12295,0.39574539572772005
17898,0.1432867591991092
25160,0.41099522047829334
13000,0.21858537231021277
8849,0.10892264709538939
4773,0.08114330791211605
23867,0.28114885219925484
25341,0.12665669071221777
1456,0.21560963007027334
22152,0.12402824754133204
6560,0.1347348890485304
22829,0.14104417527976584
4745,0.1145531667167844
22814,0.1111044555770911
23233,0.13313353188264362
26370,0.23453322315523417
12695,0.5136621770113156
11888,0.1310376108110309
319,0.0871502687033374
2510,0.4545029139579416
5298,0.11710164588135787
18400,0.16900772730284086
30849,0.4602525719766467
31123,0.27725521234756945
15829,0.0920568550077958
15578,0.10011412446842409
4037,0.1039181704858291
29658,0.07169089224595158
10171,0.07252924965309919
1937,0.08210482146759761
7376,0.0838165837455129
25243,0.040400808232272496
9234,0.08146298788375897
8471,0.1061352400966368
5367,0.13460329236617954
5576,0.10241328179950117
5488,0.07738489828351042
18306,0.044571966119605864
2063,0.18702840776506643
14205,0.27501111534618183
16490,0.36180426512259484
10560,0.09092924939350805
23064,0.07967260895165543
32545,0.08444162429200869
29833,0.49262781550412377
14200,0.04046714833484026
29830,0.6394280682043364
21423,0.3602660965117309
13869,0.10756867268814019
28259,0.09426040418279116
9618,0.2540691747179585
18209,0.6452184140692343
27437,0.1312887959923847
17129,0.2530603076974251
8349,0.178514778471355
6179,0.11107513240664946
28842,0.436119406668303
26563,0.1684422769200859
19256,0.18708107820828973
25579,0.10947083352679912
27521,0.084714601495604
31378,0.09072997476910001
14870,0.4707164156004467
11929,0.08780336677919344
14585,0.34114919988806036
32487,0.3946637603787033
15593,0.5497890436633164
13170,0.07554492039146254
24544,0.06892588914009393
11613,0.4251395355375656
30221,0.8519823486883841
28251,0.1665630241935573
4062,0.16937874032700526
29018,0.3656711743015731
26433,0.16213456846753604
5489,0.25257088109205544
19459,0.23235745242367417
6017,0.29742690694103063
24261,0.41481054824349695
16705,0.16942395899469048
16540,0.3331517104736922
7508,0.11616217221024226
32650,0.19603424231980623
21381,0.3732545584751795
9487,0.7117470552570204
9040,0.2573935496692298
12854,0.10689093832690061
32495,0.6106103909771512
1622,0.4609230974829453
15660,0.49518404864404836
4052,0.08071739907759422
23279,0.2329680943365687
20286,0.18189813690326598
13832,0.5654243048182107
8066,0.21084234666263163
31585,0.10943054470795142
1249,0.15733411129252223
10843,0.11893122086520048
9706,0.12559526076585764
14601,0.7276156407131814
5823,0.30210257886219755
1148,0.09822345506390215
31284,0.10558067423822251
21383,0.33601935709722996
32156,0.19791157339031012
14110,0.1366232867206946
20035,0.7939526047855472
20872,0.40132548544197133
14568,0.44916915420954284
12115,0.14485792398220737
26440,0.059646995657998636
28319,0.10112755395226831
11654,0.5000194087570087
22964,0.059504772626071165
6834,0.18124355189932248
15305,0.6091569608715753
14669,0.3656444646557815
15978,0.025167904443921425
32027,0.08546319044723483
4806,0.09858013930965598
23700,0.1632294563175934
5956,0.1469130964416367
2441,0.06781690332013247
20068,0.2326932138032794
18369,0.5227550982737315
28121,0.3837966174240905
15061,0.3274173578125382
7443,0.09340752307013477
14456,0.5372949677065311
1864,0.1084583105313465
23766,0.12553352062990175
13051,0.29750232746168137
25644,0.0772920902493173
16941,0.13744804671511615
30388,0.15170251371412247
5861,0.08556775877921709
9840,0.09625537806923995
16203,0.1045180271397963
23986,0.8237444078509756
6889,0.0738145115072521
3658,0.04015813065204631
4004,0.07730983989903864
14620,0.07569047569962421
18979,0.07986830220135666
25101,0.4769494027004305
10873,0.15009858292950465
24570,0.08577112343489224
25051,0.3556112017786345
22366,0.23711052182816023
11762,0.27818491635045206
9993,0.21175559819976644
31464,0.20203130904659514
5040,0.3726791947751414
976,0.14844793319452343
30784,0.035431165967106805
31557,0.4252361239868813
22982,0.08369979104032797
29300,0.09878820900850935
5932,0.19647489664980317
31852,0.5098876956161347
20833,0.09716119502411996
9501,0.3329623345399453
9707,0.3784094184432471
20756,0.23767486945403582
11541,0.12957647949996878
28084,0.0805899952722237
9726,0.22613763982975965
31483,0.14585679940217544
17440,0.40646024387089424
30836,0.385413397609257
139,0.09748167174577896
2606,0.5140000364800609
14158,0.25324768730190017
13100,0.33654149409459017
30502,0.15600664549200224
24245,0.03671621773189215
28562,0.19610337773451542
12735,0.29982903655675053
4114,0.11322571713045429
30367,0.41444328680663906
5412,0.34410636137205364
27834,0.10943421708331943
4709,0.3663483897697156
23880,0.4360992986057814
18607,0.23830456409975748
15527,0.11422914982799462
13748,0.2187241925569822
24331,0.4239994394229444
10636,0.16311721697658205
12488,0.4463714407911638
16660,0.04307015161752257
2892,0.3321155536936221
6332,0.24228642419452703
6504,0.31813062032357997
19043,0.23195654804676002
22715,0.20016761282589904
27606,0.09978325230137697
33052,0.10496679041976646
6793,0.14142843924245938
16595,0.3930048667161991
18261,0.08355169363318764
27307,0.2577868774007628
25699,0.35029503629190434
11707,0.075991260392603
21613,0.4509746846604175
32057,0.4619846325755874
115,0.11150993390769977
6823,0.059506973806805585
14353,0.2711534702501703
26805,0.40236830348719577
15635,0.47234955427149605
26417,0.08473346330810946
3848,0.09891476967782048
17211,0.4602696111484835
13103,0.11512865684664549
5243,0.48413944067107506
2107,0.2632041841397608
30974,0.08951537236900826
2998,0.16528289793293044
22975,0.2177541344289906
27239,0.4923167806076303
18463,0.32073531655111986
21490,0.3566055350063535
30657,0.22746596206043163
32075,0.6171388114041187
31141,0.10201765570114747
2340,0.1119039848987519
21188,0.13422457709967642
24156,0.48566493690948903
32584,0.21261574476355224
6515,0.4231962894269613
14292,0.06310110603929114
16125,0.09097892761471046
25802,0.193398890352402
19385,0.39234925538343335
27304,0.17179292847071864
3697,0.4833432528998189
11800,0.2665353471787284
180,0.12527639736786483
7733,0.7523520494408922
6935,0.09547920274816724
4082,0.11102097444231952
31959,0.08329106521658391
25113,0.7983086177432748
14329,0.39376498075764516
15570,0.1052065605730058
32516,0.42596197975332817
2535,0.21174889945871808
16014,0.08538410137193518
24251,0.04461086052231232
31019,0.1354997998151943
21012,0.09842447178255066
22140,0.2150666654731179
21462,0.5281887477640753
20786,0.37363444024511583
32404,0.2591112969999188
16084,0.5355491336073375
20103,0.18990618022877753
22525,0.09445838597566156
13230,0.322046360788638
29502,0.03834369378769084
11646,0.12221762349216529
6058,0.18382028322732905
30892,0.12127425271211933
31017,0.45450719041281307
23803,0.1502286491930997
6831,0.5005641561849435
20380,0.5196915210302747
15629,0.07925539761230878
17342,0.17222152265175858
22359,0.12758574998464028
27610,0.15270830566554267
26769,0.4940969769662724
3979,0.25721248533096297
25171,0.21402381503351073
23379,0.37529503834757716
18138,0.157861472786355
31687,0.04388143006470303
23739,0.3624623711720346
8392,0.5803415863689411
6427,0.18026563895567774
27813,0.08481069398915671
20687,0.0708779420786789
22527,0.8810210733193585
33343,0.42972996759978027
818,0.13553479035488925
31669,0.4916991492037043
10952,0.24882763447408576
16331,0.10197999147188945
32029,0.08797080856177196
21152,0.11752601127694923
23488,0.12155753604253822
11945,0.48741796006358445
1670,0.2984713788173812
16104,0.13352321125460234
4158,0.08835656350584345
29781,0.10560796204384255
6720,0.5338579230686467
14369,0.5572213739229657
20235,0.10138014916895728
3617,0.13304633101917962
30756,0.6557430385151451
22625,0.5053297561354448
22057,0.39034723360389484
20635,0.535548659113976
1588,0.08100763522203826
234,0.09447385885473873
18752,0.8248951479262682
18128,0.09244333179906182
18260,0.3636874922048295
19332,0.14051837450021434
9564,0.10383370295795331
5685,0.06697322251273412
18063,0.2188039997065578
27124,0.11928230219106514
3395,0.39625091550671626
22310,0.12814926534515073
15977,0.37201548922061795
4917,0.14869757708696532
19102,0.09698390018560134
23275,0.20935176325437144
13157,0.2929570791541168
13269,0.10954535171818487
29977,0.7270551731183131
20571,0.08977666336158384
23883,0.5548467205135162
33033,0.3063577616852113
10579,0.5433433463760845
5258,0.5595010812326824
853,0.15673671377934967
27245,0.33731387026859994
30670,0.31613548220254245
22497,0.421927154873151
3218,0.1777733620955647
464,0.04325349461329526
15770,0.023225201578168448
18264,0.04019594658515943
32066,0.43118122053217445
11386,0.2216891092680476
17502,0.3003613858910964
32273,0.4357480414777037
27543,0.16632585657163598
16317,0.4793759272336688
2852,0.11670581461757908
5056,0.17544065716365537
17504,0.35554888742879853
24585,0.4107672088911214
11734,0.34099191008656216
16675,0.1373305494898373
23344,0.66383623026867
21786,0.150093111795325
31079,0.3160083910683949
33251,0.06539535635307538
7805,0.09363884094494541
8911,0.21832236358980966
7315,0.6172633009390792
28132,0.5304325530593856
8367,0.19983145056812668
27909,0.04884696370115436
32320,0.12517915513027913
15441,0.08649871151447507
25999,0.5800311029580042
20169,0.16174603522994388
11682,0.37106918469941585
26581,0.37319709585054806
14832,0.6196635187942975
18023,0.3451346229005331
18963,0.050142122962234754
9105,0.3059860637686968
18344,0.6923252934276595
576,0.09153049699448174
2656,0.20693719089139617
16881,0.06944497313969103
30245,0.589616579216633
9630,0.08125444507979954
3580,0.08766224231023587
14773,0.1241713418683343
31238,0.26171660104159916
1633,0.07780269726140222
1995,0.4292498880058396
30587,0.1130660346458107
32369,0.08876039264984098
3722,0.47507127479029715
10721,0.11365336769248906
407,0.1089168275887446
31098,0.12160070897641669
4053,0.11287117758782098
13782,0.5805981986890798
20767,0.3523204066000283
20113,0.19476426806561736
4674,0.6164807926359277
2444,0.2189971414903999
19966,0.07626923869455643
26367,0.288640675449668
19508,0.08020666095683751
13006,0.3394187986822552
7563,0.09422774805888239
25993,0.04472740648163822
18013,0.35124869983506546
27699,0.08608938930193114
3003,0.08585266747433472
6620,0.12197051259646799
4364,0.0879658303490228
2296,0.10634436425577791
17958,0.2625152700447709
9740,0.10819766931589844
1304,0.14126939791212048
28735,0.10425186971740663
32212,0.21362011015269128
14053,0.3400710067345856
22641,0.08336274141187587
17900,0.5256801331015204
31333,0.0772109673752386
501,0.19492941715600617
18104,0.09677359328961328
6092,0.24386329280206814
17249,0.061050608548989325
1227,0.505773782808287
23515,0.10952429985590992
16309,0.1838814360551869
5368,0.5464201679016201
27693,0.08296629215859432
2582,0.08937356928359937
12096,0.5773465960836651
17526,0.12562950336294854
23647,0.0651263785477891
11440,0.24256670440670572
7942,0.11716949621032195
12064,0.6258003976771187
2170,0.2799004128565516
15663,0.6387213943449087
18378,0.5477104258637769
5943,0.06685347371863772
8578,0.1416111517946152
28645,0.21278359848282222
5101,0.33708624994411085
14529,0.08995282506846282
26235,0.21607390733764273
24260,0.12433880336251901
17549,0.33369908947079946
17610,0.14849416155628475
10246,0.2251265428960457
8990,0.36524760397573
20459,0.4321691424855339
22775,0.4153482408439827
11212,0.09291037672072638
11963,0.3215268479638275
14516,0.5826636626789932
6464,0.08435654257916327
31981,0.04028377173338347
19350,0.09601288235014195
675,0.1057888990834497
3374,0.4502873763930959
24495,0.058726425497032074
8484,0.07647709857601943
12459,0.4827344220160923
29414,0.10790471885588936
10548,0.09783774691245882
29383,0.3723974799738111
13373,0.7534539025612322
21283,0.24730118891668956
2280,0.44782528616916173
5624,0.2523900119683072
6778,0.3750428180190875
2926,0.24338314127094787
20431,0.3036515666634399
29537,0.11961698658861226
4450,0.6753351716024472
25833,0.49213941851239007
33112,0.0950544044577917
547,0.033298752384448536
9270,0.24717874635604173
15566,0.07996135668147196
30826,0.07873464286857133
250,0.19878444596963302
25714,0.3527268474782858
28267,0.47902007338325236
4504,0.4556619285368677
12581,0.10669751252741001
15483,0.26764063384807285
2894,0.30025103552794635
15726,0.0958136598834259
17117,0.09733544690695685
14182,0.5149903367782841
3699,0.2983672709213325
29624,0.40779286989616165
16168,0.47724240837096826
9800,0.10040805242760097
9544,0.6510653001926109
1433,0.278268779426485
27458,0.4398703075279197
4804,0.6293568712502015
24376,0.15923770934738818
31613,0.11891232247177677
26895,0.14545053864264687
17085,0.18919476794351492
22698,0.7439575886253353
146,0.1354207141103005
24022,0.38448022530361353
14658,0.13452581192774954
21548,0.09706232240880731
9827,0.21887767396568544
18544,0.1783149951113057
28874,0.10649762840562385
6361,0.0986189877794457
13089,0.12879012247438737
23426,0.11920941584698844
22520,0.6869436540596842
9649,0.1204345889834372
23255,0.3829600899824694
24081,0.7678625197819823
23116,0.15162195143428944
27338,0.7648406621251855
14873,0.2929605653985448
11886,0.49951482299795946
9207,0.029844926102077344
3291,0.08011743794223193
5002,0.2545870847276425
6768,0.47133511010160545
6281,0.18055012646224064
11155,0.0753221740510681
14342,0.4169956007675333
10394,0.07503350272844006
14014,0.0926914603488495
28671,0.08302665530014212
5109,0.07460846616679778
31775,0.1038962903110586
17944,0.1338565355227769
7499,0.09789626202771223
13124,0.4985400262995395
22808,0.641532507267708
29695,0.11316474849353152
6167,0.2573249711833588
137,0.07785948581733372
19494,0.08323197645562934
33277,0.8130889044103519
3760,0.18822213880735467
6837,0.4775690083410693
27220,0.12605365923405087
26985,0.2181266657017734
23667,0.07941436646403109
7793,0.12378180923522102
11502,0.36299498620522097
5882,0.28370664455823863
24978,0.4263307540064064
25866,0.10390035475077343
30020,0.20314612360710527
5380,0.08816925224622987
20045,0.11902227243497465
26651,0.10429932168849013
14077,0.1015628103057223
32000,0.20907271680812684
26694,0.8250037593789274
167,0.24962707834316886
28381,0.32068441529265096
24612,0.07766584456743235
17481,0.20553747149484444
28007,0.5659596622193687
26178,0.5223125208849426
13467,0.2704612226685441
5720,0.4531130231388931
18565,0.48882615780394395
17018,0.11871605039785732
13047,0.14433420501349753
20475,0.48153010076938607
5150,0.05943461693756298
31451,0.41507238290293424
14621,0.13601759111229692
29123,0.0926697614560694
13949,0.5677517583841436
2269,0.41593670091848367
12814,0.1183642931636056
5255,0.41158874992441824
3880,0.10952265093144098
25297,0.12597142676505138
27008,0.5688207156308063
1886,0.09826315212197671
31129,0.03714417752637117
1123,0.08680574042987092
9149,0.08912880345384652
21962,0.22252591257061047
462,0.8563076958122804
2677,0.3888069671180388
18648,0.0790311798616754
25612,0.24179096195792388
2784,0.3841776566307529
33064,0.31472387805812857
3543,0.06639639298280783
16419,0.1143449725157885
31606,0.30460362246819195
5800,0.13369321836731488
9032,0.08237929907328732
32908,0.31954972429343
31186,0.08627318218148498
18411,0.7784242943994181
7636,0.07639659584021678
25586,0.26389866692676034
2583,0.08287068782796461
560,0.07037167423288941
5514,0.10555792904048673
3624,0.04140268032226521
1274,0.16023011638622284
4957,0.28313707061020676
7424,0.11294733671897036
12055,0.3874921473065973
9163,0.4000441278544753
29171,0.16201714176386564
16193,0.06266153166433164
25623,0.6588499145888631
2575,0.22122528622502013
21353,0.5170422242089988
9106,0.07638135242218679
30470,0.36433736376477316
20437,0.11582210165104544
18316,0.56162796051702
11956,0.19266339698347587
8713,0.290139494998123
12951,0.34396540365782763
23795,0.10281131453498954
25933,0.25141160075305424
14271,0.0716670533875218
25129,0.43013162966625557
344,0.11584822178143578
31672,0.5850700775579378
6400,0.12307528594073115
30719,0.12966158640494327
26660,0.0800065786277071
14428,0.7775895925831072
6225,0.1309277781266104
7773,0.48625911401803995
7720,0.09635553228940937
2018,0.22761768067501498
5485,0.373972112023032
23288,0.201048377649981
33010,0.0556158082059816
4819,0.10866066534135876
3127,0.09685294128535261
32360,0.07991775737160771
23133,0.039064536554396644
28972,0.27312523971344754
7439,0.5644005093414081
28333,0.2548853277513132
25726,0.28539193330002577
15009,0.3641290225427756
20205,0.2915371312997129
31245,0.10105442031132353
10810,0.5499342537816371
1172,0.6204815491434352
10809,0.30536154343629124
16944,0.32949211859066585
12829,0.1288836385533556
24246,0.07144071670521714
33108,0.0900740446524806
5484,0.13829282779415142
20725,0.13101405115936496
19501,0.30910268784361244
19468,0.3638378492241279
1097,0.09445855739844652
31984,0.16098277694826707
172,0.08078284236086533
4899,0.2298498356892524
19171,0.07974153781985661
21296,0.28539946120791326
14156,0.20183208406493175
31565,0.08484787957685012
21308,0.8513996842764726
691,0.08248457386594729
15225,0.09215226717153423
852,0.08332537156996883
3413,0.5680746642046764
33234,0.1506813728555446
13314,0.40796478027910865
30921,0.08995089943846359
17072,0.2570577532598374
31230,0.3451067114590162
6689,0.2696596631950449
19117,0.28488762999229184
32259,0.09164782663569243
15640,0.540866590432161
16690,0.056042865433653354
10928,0.4853379880630782
10640,0.20768423696295546
14904,0.16163342748810455
5160,0.10222538611626898
8239,0.33993766147289733
11912,0.14179713115596532
23554,0.29806591989715653
17221,0.7417383216904692
25072,0.08494595693729015
19240,0.08535644588166678
12151,0.11138395232096432
26963,0.10739590684533129
2889,0.3528317870808593
19260,0.10338122022000894
7626,0.8503303292760412
31896,0.12498926301350521
17673,0.10273300383917608
12645,0.3825043702808298
13726,0.6075159359623108
14240,0.4225940207904628
5113,0.14095740206170246
32646,0.3614173147554342
30645,0.10525880270189442
14500,0.5166757240581854
16525,0.17672211018637404
20663,0.15106158598094238
8897,0.3597425724500995
10049,0.09478798773011866
13543,0.3248715128267556
1250,0.11308677991700541
16345,0.3391438364091015
3673,0.1288448178023082
17165,0.41507655663468535
8587,0.09181956345358457
7903,0.22020275468966224
28390,0.6619109359121393
18101,0.19404690730803134
3408,0.508050994505709
3619,0.11230100494545193
9335,0.09887311391360494
31337,0.17761185943028618
18903,0.09375416970000543
1406,0.07508217442122861
31133,0.5364687612990319
30475,0.07698569175011735
11339,0.147783286064296
10455,0.3551527069393281
22881,0.24327073471782432
29667,0.0863742736211625
16517,0.17262271620401148
15094,0.08163280590727366
2682,0.22031552978366323
7679,0.7423654528467946
2954,0.1185590211739019
12709,0.6585015490035574
24845,0.0916026586720171
6829,0.43166724786549027
12810,0.0819094547867773
20607,0.2012438779417282
10429,0.11657869664197515
18781,0.3579142910364564
21189,0.1473270201314117
19996,0.11879753700741405
24837,0.13012149572240317
4955,0.11787714452171018
32766,0.06862038163273569
6209,0.305885462323726
24293,0.5337862643656248
28090,0.1083763306998622
11842,0.2413692708909957
13211,0.18163916999711835
26309,0.1600110863452601
4832,0.297098967113918
23885,0.1726975848884741
27278,0.21310968208487527
32853,0.17367556004296775
3264,0.08626223848595013
9997,0.10571835629283388
21496,0.17563334815343631
20570,0.7736720507652829
11907,0.09167298069460898
28629,0.1244550132201893
31388,0.10802431318257129
14538,0.3480188957614596
28,0.049194177310611806
32099,0.22233264895772842
6356,0.21652382876203852
16058,0.042747987627021505
10198,0.219422258674507
24993,0.47024933344895903
28864,0.08148664725229306
1206,0.08991454485676027
14412,0.14406111611667657
19987,0.26619670665064255
15586,0.18262368929911196
17424,0.13098246434584737
19783,0.19542992247253013
15763,0.09845433250456832
6433,0.5023135224776579
7881,0.10498707586176952
9237,0.12133907569456627
26656,0.10209495518087926
14019,0.20904829373295297
27036,0.20453970006752106
8304,0.08941712440146028
16458,0.5400114099432058
16138,0.2564204823741309
8701,0.06841082673267926
14281,0.05537614317570071
1968,0.05204444592708175
742,0.06562195367822458
17953,0.30182076652274487
660,0.05856107928280231
10829,0.21636376486185793
14159,0.28034645248740553
13603,0.2888608027619921
18232,0.07469317951502062
14574,0.5294198270951394
24725,0.1880970143338064
10737,0.0860099800958148
15141,0.15414155334482765
25308,0.6071306531933566
23084,0.14272384514914613
25465,0.10059035288153764
12340,0.059446123295126704
